sample_id,algorithm,original_size,compressed_size,compression_ratio,compression_time_ms,decompression_time_ms,verified
sample_000094,lzma,1048576,100344,0.09569549560546875,617.5018,8.4562,True
sample_000094,zstd,1048576,172454,0.16446495056152344,4.2814,1.7555,True
sample_000095,gzip,1048576,331741,0.3163728713989258,56.1664,1.3707,True
sample_000095,bz2,1048576,318846,0.3040752410888672,238.7679,28.4929,True
sample_000095,lzma,1048576,318872,0.30410003662109375,215.9743,10.0877,True
sample_000095,zstd,1048576,338398,0.3227214813232422,4.3556,1.359,True
sample_000096,gzip,16384,16407,1.00140380859375,0.2623,0.0102,True
sample_000096,bz2,16384,16868,1.029541015625,3.1376,0.9666,True
sample_000096,lzma,16384,16444,1.003662109375,9.4002,0.0588,True
sample_000096,zstd,16384,16394,1.0006103515625,0.0304,0.0027,True
sample_000097,gzip,16384,5187,0.31658935546875,2.77,0.0532,True
sample_000097,bz2,16384,4563,0.27850341796875,2.2016,0.6003,True
sample_000097,lzma,16384,4920,0.30029296875,10.4869,0.419,True
sample_000097,zstd,16384,5524,0.337158203125,0.1864,0.0644,True
sample_000098,gzip,16384,123,0.00750732421875,0.0515,0.0206,True
sample_000098,bz2,16384,142,0.0086669921875,3.8323,0.283,True
sample_000098,lzma,16384,156,0.009521484375,5.1335,0.1012,True
sample_000098,zstd,16384,51,0.00311279296875,0.0207,0.0048,True
sample_000099,gzip,16384,1930,0.1177978515625,0.2687,0.0287,True
sample_000099,bz2,16384,2421,0.14776611328125,1.1328,0.2492,True
sample_000099,lzma,16384,1476,0.090087890625,9.4,0.1128,True
sample_000099,zstd,16384,1333,0.08135986328125,0.0283,0.015,True
sample_000100,gzip,16384,7157,0.43682861328125,0.5005,0.041,True
sample_000100,bz2,16384,6056,0.36962890625,2.0534,0.61,True
sample_000100,lzma,16384,5940,0.362548828125,9.8254,0.53,True
sample_000100,zstd,16384,7398,0.4515380859375,0.1872,0.0475,True
sample_000101,gzip,16384,6544,0.3994140625,0.316,0.0422,True
sample_000101,bz2,16384,6683,0.40789794921875,4.1984,0.4985,True
sample_000101,lzma,16384,5984,0.365234375,8.6933,0.2847,True
sample_000101,zstd,16384,6477,0.39532470703125,0.0674,0.0245,True
sample_000102,gzip,65536,65574,1.000579833984375,1.6811,0.0299,True
sample_000102,bz2,65536,66180,1.00982666015625,8.9222,2.9208,True
sample_000102,lzma,65536,65600,1.0009765625,21.0393,0.1646,True
sample_000102,zstd,65536,65546,1.000152587890625,0.0712,0.0054,True
sample_000103,gzip,65536,29265,0.4465484619140625,9.1933,0.2193,True
sample_000103,bz2,65536,25582,0.390350341796875,6.1638,2.4212,True
sample_000103,lzma,65536,27500,0.41961669921875,20.5359,1.7762,True
sample_000103,zstd,65536,28251,0.4310760498046875,0.7746,0.173,True
sample_000104,gzip,65536,437,0.0066680908203125,0.2068,0.0299,True
sample_000104,bz2,65536,446,0.006805419921875,13.601,0.9818,True
sample_000104,lzma,65536,280,0.0042724609375,6.3303,0.3201,True
sample_000104,zstd,65536,148,0.00225830078125,0.0374,0.0336,True
sample_000105,gzip,65536,2129,0.0324859619140625,2.3369,0.0473,True
sample_000105,bz2,65536,2707,0.0413055419921875,1.222,0.4078,True
sample_000105,lzma,65536,1648,0.025146484375,16.0474,0.3356,True
sample_000105,zstd,65536,1528,0.0233154296875,0.0602,0.0428,True
sample_000106,gzip,65536,9066,0.138336181640625,2.2205,0.0841,True
sample_000106,bz2,65536,6662,0.101654052734375,6.4984,1.4518,True
sample_000106,lzma,65536,7432,0.1134033203125,27.3585,0.7258,True
sample_000106,zstd,65536,10752,0.1640625,0.2736,0.089,True
sample_000107,gzip,65536,23249,0.3547515869140625,3.3609,0.0958,True
sample_000107,bz2,65536,22339,0.3408660888671875,8.5338,1.889,True
sample_000107,lzma,65536,20604,0.31439208984375,19.4642,1.3721,True
sample_000107,zstd,65536,23889,0.3645172119140625,0.2007,0.045,True
sample_000108,gzip,262144,262242,1.0003738403320312,5.6365,0.5204,True
sample_000108,bz2,262144,263732,1.0060577392578125,32.0071,13.9074,True
sample_000108,lzma,262144,262216,1.000274658203125,75.499,0.4746,True
sample_000108,zstd,262144,262159,1.0000572204589844,0.3026,0.0052,True
sample_000109,gzip,262144,39745,0.15161514282226562,317.5768,0.4163,True
sample_000109,bz2,262144,42050,0.16040802001953125,16.9101,8.3874,True
sample_000109,lzma,262144,36684,0.1399383544921875,184.2884,2.8451,True
sample_000109,zstd,262144,48993,0.18689346313476562,1.5873,0.5719,True
sample_000110,gzip,262144,891,0.003398895263671875,0.8014,0.1689,True
sample_000110,bz2,262144,261,0.000995635986328125,50.8561,4.1261,True
sample_000110,lzma,262144,240,0.00091552734375,8.4681,0.7486,True
sample_000110,zstd,262144,98,0.00037384033203125,0.2876,0.019,True
sample_000111,gzip,262144,32577,0.12427139282226562,8.5352,0.2881,True
sample_000111,bz2,262144,24019,0.09162521362304688,4.1527,1.5927,True
sample_000111,lzma,262144,21552,0.08221435546875,95.4757,2.4852,True
sample_000111,zstd,262144,20916,0.0797882080078125,0.5077,0.3428,True
sample_000112,gzip,262144,102303,0.3902549743652344,26.1187,0.9502,True
sample_000112,bz2,262144,88955,0.3393363952636719,21.3745,9.7141,True
sample_000112,lzma,262144,77392,0.29522705078125,94.1761,5.7809,True
sample_000112,zstd,262144,114502,0.43679046630859375,3.2659,0.8711,True
sample_000113,gzip,262144,72155,0.2752494812011719,49.8146,0.2648,True
sample_000113,bz2,262144,69154,0.26380157470703125,42.649,6.5606,True
sample_000113,lzma,262144,67024,0.25567626953125,63.3265,4.8593,True
sample_000113,zstd,262144,73695,0.2811241149902344,0.9536,0.2284,True
sample_000114,gzip,1048576,1048914,1.0003223419189453,26.6909,1.2878,True
sample_000114,bz2,1048576,1053530,1.0047245025634766,161.5512,72.4284,True
sample_000114,lzma,1048576,1048688,1.0001068115234375,302.8642,2.0351,True
sample_000114,zstd,1048576,1048609,1.0000314712524414,1.1744,0.4064,True
sample_000115,gzip,1048576,446806,0.42610740661621094,197.6925,2.9752,True
sample_000115,bz2,1048576,407450,0.38857460021972656,101.8874,50.4432,True
sample_000115,lzma,1048576,427468,0.4076652526855469,673.0445,21.3099,True
sample_000115,zstd,1048576,468531,0.4468259811401367,9.358,3.1993,True
sample_000116,gzip,1048576,3173,0.0030260086059570312,2.1242,1.0158,True
sample_000116,bz2,1048576,580,0.000553131103515625,342.0865,9.0903,True
sample_000116,lzma,1048576,352,0.000335693359375,19.6609,3.2281,True
sample_000116,zstd,1048576,170,0.0001621246337890625,0.7613,0.584,True
sample_000117,gzip,1048576,9591,0.009146690368652344,29.4415,0.8067,True
sample_000117,bz2,1048576,11400,0.01087188720703125,6.7669,3.9425,True
sample_000117,lzma,1048576,7960,0.00759124755859375,49.4242,3.5728,True
sample_000117,zstd,1048576,9498,0.009057998657226562,0.7422,0.6468,True
sample_000118,gzip,1048576,137062,0.13071250915527344,36.3348,1.61,True
sample_000118,bz2,1048576,80680,0.07694244384765625,138.6744,39.56,True
sample_000118,lzma,1048576,102940,0.09817123413085938,566.1158,10.2111,True
sample_000118,zstd,1048576,169319,0.16147518157958984,5.5004,2.4347,True
sample_000119,gzip,1048576,388818,0.3708057403564453,40.4801,1.8846,True
sample_000119,bz2,1048576,372115,0.3548765182495117,226.5122,29.0941,True
sample_000119,lzma,1048576,365764,0.3488197326660156,269.8983,17.2772,True
sample_000119,zstd,1048576,374004,0.3566780090332031,4.4382,1.3203,True
sample_000120,gzip,16384,16407,1.00140380859375,0.233,0.0101,True
sample_000120,bz2,16384,16868,1.029541015625,3.5403,0.7305,True
sample_000120,lzma,16384,16444,1.003662109375,9.3751,0.0721,True
sample_000120,zstd,16384,16394,1.0006103515625,0.039,0.003,True
sample_000121,gzip,16384,5159,0.31488037109375,3.2556,0.0407,True
sample_000121,bz2,16384,4594,0.2803955078125,2.0489,0.5293,True
sample_000121,lzma,16384,4936,0.30126953125,10.1496,0.3735,True
sample_000121,zstd,16384,5533,0.33770751953125,0.1617,0.0588,True
sample_000122,gzip,16384,74,0.0045166015625,0.0268,0.0058,True
sample_000122,bz2,16384,71,0.00433349609375,2.9347,0.1779,True
sample_000122,lzma,16384,128,0.0078125,5.4183,0.0783,True
sample_000122,zstd,16384,26,0.0015869140625,0.0183,0.0032,True
sample_000123,gzip,16384,1935,0.11810302734375,0.3776,0.0499,True
sample_000123,bz2,16384,2416,0.1474609375,0.5949,0.2711,True
sample_000123,lzma,16384,1480,0.09033203125,11.2073,0.2276,True
sample_000123,zstd,16384,1338,0.0816650390625,0.0628,0.0239,True
sample_000124,gzip,16384,2528,0.154296875,0.3639,0.0258,True
sample_000124,bz2,16384,1747,0.10662841796875,1.918,0.1795,True
sample_000124,lzma,16384,2264,0.13818359375,10.1821,0.209,True
sample_000124,zstd,16384,2744,0.16748046875,0.0729,0.0275,True
sample_000125,gzip,16384,7657,0.46734619140625,0.3677,0.047,True
sample_000125,bz2,16384,7454,0.4549560546875,4.1267,0.544,True
sample_000125,lzma,16384,7048,0.43017578125,8.2257,0.5433,True
sample_000125,zstd,16384,7757,0.47344970703125,0.0954,0.0225,True
sample_000126,gzip,65536,65574,1.000579833984375,1.3218,0.0125,True
sample_000126,bz2,65536,66169,1.0096588134765625,9.2601,2.8944,True
sample_000126,lzma,65536,65600,1.0009765625,21.6427,0.2014,True
sample_000126,zstd,65536,65546,1.000152587890625,0.0727,0.0046,True
sample_000127,gzip,65536,29254,0.446380615234375,9.1566,0.2429,True
sample_000127,bz2,65536,25555,0.3899383544921875,6.9195,2.7932,True
sample_000127,lzma,65536,27500,0.41961669921875,25.7315,2.0962,True
sample_000127,zstd,65536,28233,0.4308013916015625,1.1509,0.1864,True
sample_000128,gzip,65536,244,0.00372314453125,0.175,0.0456,True
sample_000128,bz2,65536,147,0.0022430419921875,12.5304,0.8883,True
sample_000128,lzma,65536,176,0.002685546875,6.3418,0.1975,True
sample_000128,zstd,65536,52,0.00079345703125,0.1064,0.0112,True
sample_000129,gzip,65536,2153,0.0328521728515625,1.2259,0.0317,True
sample_000129,bz2,65536,2735,0.0417327880859375,1.1347,0.319,True
sample_000129,lzma,65536,1660,0.02532958984375,13.396,0.3014,True
sample_000129,zstd,65536,1540,0.02349853515625,0.0371,0.0248,True
sample_000130,gzip,65536,9068,0.13836669921875,1.3805,0.0615,True
sample_000130,bz2,65536,6685,0.1020050048828125,4.5908,1.1293,True
sample_000130,lzma,65536,7284,0.11114501953125,26.5228,0.7289,True
sample_000130,zstd,65536,10736,0.163818359375,0.3114,0.1328,True
sample_000131,gzip,65536,25335,0.3865814208984375,1.3143,0.1145,True
sample_000131,bz2,65536,23610,0.360260009765625,12.7156,1.5103,True
sample_000131,lzma,65536,23648,0.36083984375,16.1205,1.7342,True
sample_000131,zstd,65536,25249,0.3852691650390625,0.1023,0.048,True
sample_000132,gzip,262144,262242,1.0003738403320312,7.3352,0.4525,True
sample_000132,bz2,262144,263710,1.0059738159179688,35.1435,15.1236,True
sample_000132,lzma,262144,262216,1.000274658203125,77.6142,0.6687,True
sample_000132,zstd,262144,262159,1.0000572204589844,0.4754,0.0362,True
sample_000133,gzip,262144,76027,0.2900199890136719,215.9259,0.8071,True
sample_000133,bz2,262144,71681,0.2734413146972656,23.0581,10.152,True
sample_000133,lzma,262144,73048,0.278656005859375,122.448,4.7786,True
sample_000133,zstd,262144,86086,0.32839202880859375,2.6661,0.608,True
sample_000134,gzip,262144,429,0.001636505126953125,0.312,0.0669,True
sample_000134,bz2,262144,72,0.000274658203125,29.503,1.4304,True
sample_000134,lzma,262144,180,0.0006866455078125,8.7276,0.7979,True
sample_000134,zstd,262144,40,0.000152587890625,0.2681,0.0463,True
sample_000135,gzip,262144,8434,0.03217315673828125,9.3074,0.2707,True
sample_000135,bz2,262144,8469,0.032306671142578125,3.8402,1.437,True
sample_000135,lzma,262144,6292,0.0240020751953125,47.1639,1.337,True
sample_000135,zstd,262144,6076,0.0231781005859375,0.4513,0.173,True
sample_000136,gzip,262144,102481,0.3909339904785156,29.4584,0.8828,True
sample_000136,bz2,262144,88955,0.3393363952636719,22.5929,8.7566,True
sample_000136,lzma,262144,77540,0.2957916259765625,97.8769,5.5178,True
sample_000136,zstd,262144,114616,0.437225341796875,2.1305,0.5049,True
sample_000137,gzip,262144,95957,0.3660469055175781,7.811,0.5488,True
sample_000137,bz2,262144,91695,0.3497886657714844,51.4686,5.8355,True
sample_000137,lzma,262144,91144,0.347686767578125,60.0063,6.4506,True
sample_000137,zstd,262144,98729,0.3766212463378906,1.4353,0.3048,True
sample_000138,gzip,1048576,1048914,1.0003223419189453,29.957,1.2869,True
sample_000138,bz2,1048576,1053792,1.004974365234375,151.5609,74.2283,True
sample_000138,lzma,1048576,1048688,1.0001068115234375,314.9006,2.1771,True
sample_000138,zstd,1048576,1048609,1.0000314712524414,1.3536,0.3906,True
sample_000139,gzip,1048576,300775,0.28684139251708984,997.7535,2.7739,True
sample_000139,bz2,1048576,286919,0.27362728118896484,88.6209,49.3707,True
sample_000139,lzma,1048576,287820,0.2744865417480469,804.9292,17.5675,True
sample_000139,zstd,1048576,325424,0.3103485107421875,8.2443,2.4727,True
sample_000140,gzip,1048576,3174,0.0030269622802734375,1.581,0.6767,True
sample_000140,bz2,1048576,577,0.0005502700805664062,321.1338,11.1252,True
sample_000140,lzma,1048576,352,0.000335693359375,20.1824,2.2746,True
sample_000140,zstd,1048576,170,0.0001621246337890625,0.4889,0.4991,True
sample_000141,gzip,1048576,34107,0.03252696990966797,43.217,1.3547,True
sample_000141,bz2,1048576,29755,0.02837657928466797,11.6891,5.4674,True
sample_000141,lzma,1048576,25608,0.02442169189453125,170.9351,4.8213,True
sample_000141,zstd,1048576,26885,0.02563953399658203,1.3689,1.0137,True
sample_000142,gzip,1048576,137167,0.1308126449584961,40.2822,1.5636,True
sample_000142,bz2,1048576,104510,0.09966850280761719,133.7891,32.8775,True
sample_000142,lzma,1048576,100316,0.09566879272460938,589.7302,9.3252,True
sample_000142,zstd,1048576,172603,0.16460704803466797,4.9621,1.843,True
sample_000143,gzip,1048576,339087,0.3233785629272461,79.7584,1.8156,True
sample_000143,bz2,1048576,324747,0.30970287322998047,247.0661,34.5423,True
sample_000143,lzma,1048576,325016,0.30995941162109375,256.849,12.9271,True
sample_000143,zstd,1048576,342447,0.3265829086303711,4.4667,1.3222,True
sample_000144,gzip,16384,16407,1.00140380859375,0.2277,0.0109,True
sample_000144,bz2,16384,16852,1.028564453125,3.8357,1.0057,True
sample_000144,lzma,16384,16444,1.003662109375,9.5126,0.0623,True
sample_000144,zstd,16384,16394,1.0006103515625,0.0335,0.0031,True
sample_000145,gzip,16384,9644,0.588623046875,0.8192,0.0762,True
sample_000145,bz2,16384,8446,0.5155029296875,1.9823,0.7127,True
sample_000145,lzma,16384,9736,0.59423828125,9.7711,0.3961,True
sample_000145,zstd,16384,8584,0.52392578125,0.0852,0.0169,True
sample_000146,gzip,16384,58,0.0035400390625,0.0517,0.0118,True
sample_000146,bz2,16384,53,0.00323486328125,2.9642,0.2069,True
sample_000146,lzma,16384,124,0.007568359375,5.273,0.0938,True
sample_000146,zstd,16384,22,0.0013427734375,0.0162,0.0062,True
sample_000147,gzip,16384,572,0.034912109375,0.2382,0.0155,True
sample_000147,bz2,16384,873,0.05328369140625,0.4823,0.0909,True
sample_000147,lzma,16384,508,0.031005859375,6.8705,0.0968,True
sample_000147,zstd,16384,422,0.0257568359375,0.0236,0.01,True
sample_000148,gzip,16384,7160,0.43701171875,0.8249,0.0549,True
sample_000148,bz2,16384,6047,0.36907958984375,1.8959,0.6066,True
sample_000148,lzma,16384,5952,0.36328125,9.2952,0.5768,True
sample_000148,zstd,16384,7409,0.45220947265625,0.2021,0.0492,True
sample_000149,gzip,16384,6611,0.40350341796875,0.2728,0.04,True
sample_000149,bz2,16384,6705,0.40924072265625,4.2245,0.5618,True
sample_000149,lzma,16384,6232,0.38037109375,7.52,0.2983,True
sample_000149,zstd,16384,6609,0.40338134765625,0.0504,0.0123,True
sample_000150,gzip,65536,65574,1.000579833984375,1.1647,0.0109,True
sample_000150,bz2,65536,66191,1.0099945068359375,8.1725,3.7349,True
sample_000150,lzma,65536,65600,1.0009765625,25.3631,0.1006,True
sample_000150,zstd,65536,65546,1.000152587890625,0.038,0.0018,True
sample_000151,gzip,65536,29257,0.4464263916015625,13.7207,0.2394,True
sample_000151,bz2,65536,25548,0.38983154296875,6.0469,2.4417,True
sample_000151,lzma,65536,27508,0.41973876953125,21.6838,1.866,True
sample_000151,zstd,65536,28221,0.4306182861328125,0.9936,0.1484,True
sample_000152,gzip,65536,242,0.003692626953125,0.0863,0.0161,True
sample_000152,bz2,65536,147,0.0022430419921875,10.5326,0.8636,True
sample_000152,lzma,65536,176,0.002685546875,6.1717,0.2107,True
sample_000152,zstd,65536,52,0.00079345703125,0.0251,0.0108,True
sample_000153,gzip,65536,2128,0.032470703125,2.0999,0.0627,True
sample_000153,bz2,65536,2679,0.0408782958984375,1.4323,0.3826,True
sample_000153,lzma,65536,1640,0.0250244140625,15.1688,0.3121,True
sample_000153,zstd,65536,1522,0.023223876953125,0.1258,0.0614,True
sample_000154,gzip,65536,9089,0.1386871337890625,2.2823,0.1347,True
sample_000154,bz2,65536,6696,0.1021728515625,6.6692,1.3745,True
sample_000154,lzma,65536,7356,0.11224365234375,28.5022,0.7124,True
sample_000154,zstd,65536,10823,0.1651458740234375,0.3077,0.0996,True
sample_000155,gzip,65536,25470,0.388641357421875,1.3413,0.1051,True
sample_000155,bz2,65536,24216,0.3695068359375,12.7665,2.0038,True
sample_000155,lzma,65536,23436,0.35760498046875,16.8125,1.4846,True
sample_000155,zstd,65536,25734,0.392669677734375,0.2858,0.0402,True
sample_000156,gzip,262144,262242,1.0003738403320312,7.6472,0.2724,True
sample_000156,bz2,262144,263770,1.0062026977539062,33.9888,16.4398,True
sample_000156,lzma,262144,262216,1.000274658203125,77.488,0.6358,True
sample_000156,zstd,262144,262159,1.0000572204589844,0.5834,0.0283,True
sample_000157,gzip,262144,39827,0.15192794799804688,339.7027,0.287,True
sample_000157,bz2,262144,42046,0.16039276123046875,19.905,8.2581,True
sample_000157,lzma,262144,36512,0.1392822265625,176.7565,2.2477,True
sample_000157,zstd,262144,49010,0.18695831298828125,1.224,0.4537,True
sample_000158,gzip,262144,571,0.002178192138671875,0.6205,0.1654,True
sample_000158,bz2,262144,105,0.000400543212890625,43.4732,2.6418,True
sample_000158,lzma,262144,192,0.000732421875,8.0165,0.5731,True
sample_000158,zstd,262144,48,0.00018310546875,0.2665,0.0486,True
sample_000159,gzip,262144,8492,0.0323944091796875,10.6631,0.1691,True
sample_000159,bz2,262144,8581,0.032733917236328125,4.0621,1.4568,True
sample_000159,lzma,262144,6344,0.024200439453125,47.1849,1.1323,True
sample_000159,zstd,262144,6139,0.023418426513671875,0.354,0.181,True
sample_000160,gzip,262144,34738,0.13251495361328125,8.3577,0.2927,True
sample_000160,bz2,262144,21054,0.08031463623046875,23.6848,5.9209,True
sample_000160,lzma,262144,27612,0.1053314208984375,121.1404,2.3123,True
sample_000160,zstd,262144,42423,0.16183090209960938,1.2987,0.4351,True
sample_000161,gzip,262144,92280,0.352020263671875,12.8933,0.3374,True
sample_000161,bz2,262144,89636,0.3419342041015625,44.9535,5.5617,True
sample_000161,lzma,262144,85972,0.3279571533203125,65.0381,6.515,True
sample_000161,zstd,262144,96940,0.3697967529296875,1.5344,0.378,True
sample_000162,gzip,1048576,1048914,1.0003223419189453,29.7335,1.2679,True
sample_000162,bz2,1048576,1053538,1.0047321319580078,158.5024,61.4785,True
sample_000162,lzma,1048576,1048688,1.0001068115234375,306.9382,2.1647,True
sample_000162,zstd,1048576,1048609,1.0000314712524414,1.4358,0.3724,True
sample_000163,gzip,1048576,446771,0.4260740280151367,194.7131,2.9797,True
sample_000163,bz2,1048576,407279,0.3884115219116211,100.3069,49.3644,True
sample_000163,lzma,1048576,427576,0.40776824951171875,657.261,25.1046,True
sample_000163,zstd,1048576,468499,0.4467954635620117,12.5613,3.7412,True
sample_000164,gzip,1048576,3767,0.0035924911499023438,2.5118,0.9414,True
